item_id,score,type,subscription_period,subscription_start,subscription_end,member_id
goldsmith-vicar-wakefield,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
gogh-letters-post-impressionist,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
gissing-private-papers-henry,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
gissing-new-grub-street,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
gissing-house-cobwebs,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
gilmore-air,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
george-stiff-lip-novel,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
george-caliban,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
galsworthy-saints-progress,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
galsworthy-plays,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
kay-scott-blind-mice,1.0,popular (current),1921-12-28/1922-11-08,1921-12-28,1922-11-08,hemingway-ernest
joyce-portrait-artist-young,50.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
joyce-dubliners,45.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
richardson-pointed-roofs,40.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mansfield-garden-party-stories,34.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
forster-passage-india,33.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mansfield-bliss-short-stories,31.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
joyce-exiles,30.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-women-love,29.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
douglas-south-wind,27.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
richardson-honeycomb-pilgrimage-3,25.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-sons-lovers,25.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
forster-howards-end,25.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
butler-way-flesh,24.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
melville-moby-dick-whale,24.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
richardson-backwater-pilgrimage-2,24.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
woolf-jacobs-room,23.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dreiser-sister-carrie,22.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
stephens-crock-gold,22.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lewis-babbitt,21.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
huxley-antic-hay,21.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-esther-waters,20.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
huxley-barren-leaves,19.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
richardson-tunnel-pilgrimage-4,18.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
garnett-lady-fox,18.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
huxley-crome-yellow,17.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
kennedy-constant-nymph,17.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
strachey-queen-victoria,17.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-lord-jim,17.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cather-antonia,16.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
strachey-books-characters-french,16.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
hardy-jude-obscure,16.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-aspern-papers,16.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-plays-pleasant-unpleasant,16.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
gorman-james-joyce-first,15.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
woolf-night-day,15.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
richardson-revolving-lights-pilgrimage,14.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
oneill-hairy-ape,14.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-england-england-stories,14.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mansfield-doves-nest-stories,14.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
woolf-voyage,13.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-saint-joan-chronicle,13.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-aarons-rod,13.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
oneill-emperor-jones,13.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-lost-girl,13.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-maisie-knew,13.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
frazier-golden-bough-study,13.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
forster-longest-journey,12.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-lake-2,12.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
richardson-interim-pilgrimage-5,12.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-princess-casamassima,12.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
white-peacock,12.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
galsworthy-white-monkey,12.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-sea-sardinia,11.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-kangaroo,11.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lewis-tarr,11.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
beerbohm-zuleika-dobson,11.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
meredith-diana-crossways,11.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mackenzie-early-life-adventures,11.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
frank-dark-mother,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
anderson-triumph-egg,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-ladybird,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
firbank-flower-beneath-foot,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-spoils-poynton,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-shadow-line-confession,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
swinnerton-nocturne,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
galsworthy-country-house,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
fielding-history-tom-jones,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
eliot-sacred-wood-essays,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-western-eyes,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-golden-bowl,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mansfield-something-childish-stories,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-evelyn-inness,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
meredith-ordeal-richard-feverel,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
austen-pride-prejudice,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
joyce-chamber-music,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
sterne-works-sterne-life,10.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
poe-works-edgar-allan,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
anderson-poor-white,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-lewis-seymour-women,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
galsworthy-beyond,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mackenzie-sylvia-michael,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
frank-rahab,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-back-methuselah-metabiological,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
sinclair-mary-olivier-life,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
garnett-man-zoo,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
asquith-autobiography-margot-asquith,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dreiser-twelve-men,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-ambassadors,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
jung-psychology-unconscious,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
hudson-green-mansions-romance,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-ave-hail-farewell,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
hudson-far-away-long,9.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-mummers-wife,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mann-buddenbrooks,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
yeats-plays,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-confessions-young-man,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dane-legend,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
arlen-green-hat,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dreiser-hey-rub-dub,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
huxley-limbo,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
frank-america,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
proust-swanns-way,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
anderson-many-marriages,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-youth-narrative,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
huxley-little-mexican-stories,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
oneill-beyond-horizon,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
goldsmith-vicar-wakefield,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-buried-alive,8.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bronte-villette,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dell-moon-calf,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
adams-mont-saint-michel,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
hardy-collected-poems-thomas,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-vale-hail-farewell,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
smollett-adventures-peregrine-pickle,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
hardy-far-madding-crowd,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-riceyman-steps,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
meredith-lord-ormont-aminta,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dane-regiment-women,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
synge-aran-islands,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
doughty-travels-arabia-deserta,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
harris-undreamd-shores,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
freud-totem-taboo,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
galsworthy-saints-progress,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-salve-hail-farewell,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
macaulay-orphan-island,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
jackson-eighteen-nineties,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-nigger-narcissus,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
stephens-ladies,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
walpole-captives-novel-four,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
crane-maggie-girl-streets,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
walpole-old-ladies,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
somervile-experiences-irish-r,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
borden-jane-stranger,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ellis-dance-life,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-irrational-knot,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ford-marsden-case-romance,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mackenzie-sinister-street,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
moore-untilled-field,7.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
masefield-sard-harker,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
hecht-gargoyles,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-david-copperfield,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dreiser-genius,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-nostromo-tale-seaboard,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-elsie-child-stories,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
yeats-cutting-agate,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-wings-dove,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
synge-playboy-western-world,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ford-some-do-not,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
merrick-chair-boulevard,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-great-expectations,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
machen-house-souls,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
austen-emma,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
freud-introductory-lectures-psycho,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dunsany-five-plays,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
pound-instigations-ezra-pound,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
harris-contemporary-portraits,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mcalmon-companion-volume,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mencken-american-language,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
de-la-mare-memoirs-midget,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
galsworthy-fraternity,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cather-youth-bright-medusa,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mirrlees-counterplot,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
pater-marius-epicurean,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
gregory-irish-theatre-chapter,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dostoyevsky-possessed,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mckenna-tomorrow-tomorrow-novel,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
stevenson-strange-case-dr,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mackenzie-passionate-elopement,6.0,popular (all time),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
